data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST
0.92014201;0.921318993;0.920349341;0.917209282;0.915232864;0.911027664;0.907947556;0.902400172;0.895546972;0.890083078;0.882037861;0.875454698;0.866379987;0.858640905;0.849729403;0.839661891;0.830839222;0.823206976;0.814346164;0.80424807;0.795248768;0.787306572;0.778035691;0.769758583;0.760568999;0.753691434;0.745835574;0.738854081;0.733246235;0.725659718;0.719294082;0.714072201;0.709934902;0.704517973;0.701182359;0.696573781;0.69295452;0.690295409;0.688563983;0.685202632;0.684460201;0.682085702;0.683945324;0.683348409;0.683635709;0.681471661;0.683530547;0.686494133;0.686996793;0.688399015;0.690724778;0.693992881;0.698239823;0.703338551;0.706227143;0.712712819;0.718475419;0.722732497;0.727760453;0.736000357;0.741817292;0.748778832;0.757121125;0.763304846;0.773609712;0.78239833;0.790112527;0.798732414;0.808140384;0.816885809;0.82409044;0.832464916;0.842059452;0.851745688;0.860182424;0.868742404;0.876118667;0.884816902;0.889810737;0.896100754;0.901082913;0.906572687;0.910408609;0.913091062;0.914924183;0.918669465;0.917081936;0.916684171;0.917473504;0.91492889;0.912575811;0.907974294;0.905046933;0.898680403;0.892831696;0.887676386;0.879331013;0.87239177;0.864241798;0.857425522;0.84940989;0.84021162;0.82985317;0.823147048;0.812814825;0.805950595;0.795618022;0.788661826;0.778041334;0.770805672;0.762198913;0.754874893;0.74783957;0.742037474;0.734740005;0.728296372;0.722754131;0.71610742;0.710617346;0.706218067;0.702857418;0.696949223;0.695579076;0.691671458;0.688726709;0.686718057;0.682240874;0.68205757;0.679406704;0.680986699;0.680110338;0.680113344;0.680851376;0.679422656;0.682079639;0.682269452;0.685262977;0.688768621;0.690795782;0.692140772;0.697013522;0.700864958;0.705764548;0.710705515;0.715402864;0.71901832;0.726829731;0.731940183;0.738279009;0.745939073;0.752170834;0.761216488;0.768443632;0.775691394;0.783969801;0.793271067;0.801303982;0.810460194;0.819509864;0.827479286;0.83782616;0.846407628;0.855001383;0.861786411;0.869910039;0.87717807;0.885125679;0.892202905;0.898628018;0.902349534;0.908147167;0.912548581;0.91609303;0.91746362;0.920016261;152.0578604;8;0.272;2.427407269;0.742753623;6.604945279;-1.771666667;;0.112904132;42.5
0.92186653;0.919814974;0.918948564;0.919270213;0.917073398;0.913325016;0.907542521;0.90210005;0.897388455;0.89068423;0.883416766;0.876613227;0.869142536;0.861482133;0.852648015;0.842661738;0.833919074;0.826368317;0.815218679;0.807577199;0.798667372;0.789767566;0.780705049;0.773216596;0.763868638;0.757585296;0.750728713;0.74296708;0.735700537;0.729360516;0.725032496;0.719045504;0.712577698;0.709516208;0.703927423;0.700273298;0.695809969;0.693208119;0.691536863;0.690777372;0.687562921;0.688507741;0.687191179;0.68667067;0.68704139;0.684961896;0.687111687;0.690173637;0.690776164;0.692290237;0.694729216;0.698122679;0.702499899;0.704349512;0.710779559;0.714675976;0.719642018;0.725738387;0.733040748;0.737667923;0.743488947;0.751078306;0.75910584;0.766675397;0.774704459;0.783716456;0.791386664;0.800106586;0.807539192;0.816661345;0.825780178;0.834269123;0.843982853;0.852527222;0.859881753;0.868546221;0.876033073;0.88230444;0.88995335;0.896235731;0.901411248;0.90517437;0.908203218;0.913278326;0.915830174;0.916807474;0.915330247;0.915039994;0.915934784;0.913946581;0.911241057;0.907271796;0.901624032;0.897386034;0.891874855;0.884808248;0.879248419;0.872423327;0.86438315;0.855173794;0.847290526;0.840670875;0.830410091;0.821394113;0.813565226;0.804502855;0.796558867;0.789695119;0.779997765;0.77201757;0.76349968;0.757167803;0.749322981;0.743615842;0.736409597;0.730058462;0.724553074;0.718649874;0.713204249;0.708853136;0.705537885;0.699684087;0.698362232;0.694510573;0.691622145;0.689672777;0.685259055;0.685139959;0.682557287;0.684209609;0.683408343;0.683490149;0.683617747;0.682973499;0.685723807;0.68601634;0.687204267;0.68930551;0.692346552;0.696352286;0.699569851;0.703838462;0.707311095;0.711876284;0.717438507;0.724218462;0.728307685;0.735445269;0.740441837;0.74871374;0.755517098;0.763252903;0.77127798;0.779292674;0.786857673;0.794705118;0.804154136;0.812107709;0.822543117;0.829356597;0.83982579;0.846654643;0.854757032;0.864198735;0.872469699;0.87953408;0.888012272;0.89373568;0.899683949;0.905794926;0.908863443;0.913893238;0.917538146;0.919012251;0.921670703;153.0576732;8;0.272;2.4378446;0.745027125;6.79167278;-1.755;;0.112420746;42.5
0.920132675;0.921289575;0.920299409;0.917140693;0.9151458;0.911097007;0.907821566;0.902398206;0.89715203;0.891234035;0.884876398;0.876918773;0.867809636;0.860033288;0.851089047;0.843407163;0.83453723;0.824885955;0.815592477;0.807836274;0.7988117;0.790481871;0.781561005;0.773617401;0.765952172;0.75835517;0.750727258;0.744427159;0.736267109;0.731630466;0.725133391;0.719793488;0.715270723;0.708772118;0.706610825;0.701922845;0.698236423;0.695512994;0.693729638;0.689488522;0.689539605;0.687134341;0.688966332;0.688351482;0.688625379;0.686455852;0.688514939;0.691485654;0.692001099;0.693424727;0.695776475;0.699078432;0.703365913;0.707427779;0.71145786;0.715259647;0.720125598;0.726120588;0.733313013;0.737830792;0.746360776;0.753875317;0.759912851;0.768780874;0.775776063;0.784293168;0.793632193;0.801507388;0.809569265;0.81800721;0.827592932;0.83597459;0.84314784;0.854010223;0.861257169;0.869808582;0.87718131;0.883338279;0.890863816;0.895492958;0.900557657;0.90668706;0.910502449;0.912077795;0.914811941;0.915364911;0.9170976;0.916679902;0.914114118;0.912726116;0.909160267;0.906746339;0.902097639;0.898560932;0.892693007;0.886622381;0.878272829;0.871329663;0.865341571;0.856357997;0.848334425;0.839128878;0.831187029;0.822962485;0.814091903;0.804907227;0.796848998;0.789873659;0.781590556;0.771976872;0.765717722;0.757435634;0.751346505;0.744646472;0.738137957;0.731824836;0.724924771;0.719029229;0.7150951;0.709468621;0.704814716;0.702405004;0.697456218;0.693514407;0.690536908;0.688499163;0.68737499;0.687147169;0.684463851;0.682678581;0.684414373;0.681773355;0.682643879;0.68440662;0.687067996;0.687270388;0.688371912;0.690384897;0.693336982;0.697252949;0.700841355;0.704556615;0.707935388;0.712827015;0.717866169;0.724539063;0.729561851;0.735988971;0.743271217;0.749056244;0.756844886;0.76338925;0.770714399;0.779215231;0.787468174;0.796777865;0.804809446;0.813962589;0.821884031;0.830997419;0.83891046;0.848081472;0.856071888;0.8628539;0.870968428;0.877873461;0.886183738;0.892909615;0.898747228;0.903415098;0.909215038;0.912611384;0.916134145;0.917485515;0.920019079;154.057853;8;0.273;2.439923752;0.748188406;6.617653662;-1.766666667;;0.112324948;42.5
0.916082127;0.916394824;0.915466373;0.91325909;0.910416584;0.909631784;0.903168595;0.900196186;0.893441055;0.888073648;0.881447165;0.873621008;0.867125309;0.856966596;0.848346897;0.840547586;0.831769561;0.821799156;0.813859641;0.805316744;0.796363843;0.788472641;0.77924853;0.771017006;0.763747946;0.75504472;0.747479432;0.741330298;0.736399713;0.728798218;0.722420984;0.717194137;0.713050701;0.708917273;0.704304619;0.69970167;0.696097733;0.693450184;0.691739862;0.690939384;0.687684469;0.685341835;0.687233225;0.686675922;0.687005151;0.6848882;0.686999422;0.689298858;0.69058418;0.692053794;0.694452972;0.69779976;0.702134898;0.704095202;0.71031771;0.714162189;0.719074309;0.725116361;0.731077716;0.736918095;0.74365915;0.75124902;0.758140371;0.766759152;0.774743472;0.781357426;0.789080519;0.797649064;0.807399092;0.815892319;0.823143558;0.833978156;0.841201841;0.849666903;0.859425192;0.865508426;0.873298842;0.881661855;0.886598388;0.89288551;0.898329585;0.901430252;0.906369885;0.91010961;0.912926324;0.913559448;0.912800746;0.911693398;0.912533194;0.911216162;0.907718746;0.905370779;0.899739847;0.893892958;0.888053262;0.88287752;0.877301637;0.869696981;0.862390824;0.853151137;0.845239485;0.838592358;0.830729254;0.821660555;0.813781778;0.804665722;0.796676356;0.787403426;0.779192959;0.771997371;0.764382988;0.75816872;0.749175151;0.743429715;0.736180593;0.729880132;0.725904811;0.719242673;0.71374381;0.709340101;0.705976754;0.701287804;0.69870739;0.694810037;0.691879531;0.689886886;0.68881072;0.685272235;0.685998395;0.684265508;0.6834241;0.683469138;0.684397615;0.685120807;0.685585763;0.685835294;0.690385517;0.692471238;0.694204165;0.696004108;0.700970369;0.703396816;0.709100463;0.712267578;0.716837794;0.723556767;0.729181532;0.735666433;0.74300692;0.748853978;0.755612094;0.763309123;0.77008568;0.77925738;0.78545181;0.794583863;0.802671303;0.811887265;0.819864676;0.829033339;0.836995852;0.84622335;0.85426517;0.861101026;0.869268477;0.876223015;0.88458266;0.89065735;0.8965839;0.90017739;0.904879589;0.910700199;0.911780837;0.915731679;0.915007844;155.0578406;8;0.273;2.4192424;0.747731397;6.736367427;-1.781666667;;0.113285179;42.5
0.916850991;0.918107589;0.91721344;0.914144178;0.912234549;0.908090732;0.905068748;0.89971706;0.895434518;0.888685802;0.881122935;0.874514204;0.8668637;0.859205698;0.850371118;0.842799399;0.834031409;0.824074603;0.815284976;0.806318855;0.79869018;0.790822687;0.781623553;0.773420278;0.76545623;0.759890806;0.752135218;0.742902448;0.737965475;0.731662649;0.724864784;0.721366198;0.714601776;0.711492872;0.705857766;0.702681164;0.700637863;0.698441708;0.693322435;0.692536619;0.689293537;0.690311645;0.68887783;0.688339562;0.688693033;0.689938828;0.688737245;0.691784983;0.69238254;0.694374797;0.698253407;0.70016164;0.704090661;0.709495958;0.712373768;0.716273624;0.721678685;0.727355811;0.7346692;0.739308055;0.745938371;0.753537171;0.760810513;0.769076091;0.77708039;0.783715454;0.792267847;0.800062048;0.809846779;0.818376545;0.825667882;0.834134287;0.843827135;0.852341744;0.859673383;0.868312352;0.875770967;0.882013981;0.889629014;0.894686967;0.899855398;0.902680648;0.906916342;0.910403431;0.912249955;0.915178199;0.913679596;0.913366891;0.914236954;0.909607167;0.908936144;0.903805174;0.899235146;0.895007253;0.88998071;0.882474105;0.87693365;0.87012184;0.862092102;0.855391929;0.847481373;0.838391371;0.830556239;0.821516814;0.813664879;0.804577062;0.796608811;0.78903162;0.781535371;0.772009977;0.765831872;0.75826444;0.750656935;0.743529602;0.736589284;0.73145363;0.724411628;0.72080134;0.715297579;0.710891734;0.705567657;0.701626696;0.698369983;0.696373529;0.693451791;0.690793349;0.687027075;0.686879834;0.684272324;0.684153506;0.685081532;0.685147533;0.682762919;0.684599865;0.68734256;0.687623585;0.688804285;0.690902177;0.693936536;0.697944163;0.699803073;0.705433677;0.708907346;0.713430514;0.71854313;0.723373319;0.729036677;0.735208828;0.741711055;0.748776414;0.75556022;0.763280328;0.769603448;0.777679993;0.785257079;0.794651605;0.802767417;0.812004103;0.820010105;0.826781465;0.837203928;0.84398117;0.852023984;0.861400104;0.869603159;0.8764223;0.882315005;0.88942554;0.895227091;0.901728492;0.90544608;0.908935215;0.912571895;0.914033509;0.91667258;156.0578356;8;0.273;2.426607588;0.750909091;6.614983186;-1.796666667;;0.112941339;42.5
0.918595117;0.919978385;0.919212812;0.916273281;0.914499127;0.910490865;0.907610614;0.902400602;0.896615914;0.891346798;0.882460356;0.87711302;0.868236364;0.860683579;0.851961711;0.842076871;0.833435151;0.825595485;0.814928507;0.807383139;0.797926861;0.788441134;0.781705393;0.771241201;0.765257313;0.756480771;0.749123295;0.74307312;0.735090009;0.729998593;0.72446399;0.719329812;0.714727626;0.708702518;0.704218122;0.702215608;0.698704611;0.695517439;0.691151536;0.690469825;0.687332938;0.688448835;0.687111427;0.686668689;0.687112436;0.685108809;0.687336126;0.689855316;0.691156953;0.69274722;0.695270902;0.698746533;0.703215752;0.705150843;0.709621035;0.715674593;0.720743217;0.725083533;0.730488255;0.738616521;0.745073403;0.750759893;0.759361557;0.766515159;0.773915752;0.782622571;0.791485257;0.797929119;0.807816793;0.81645447;0.823850981;0.832422214;0.842219571;0.850846112;0.858283075;0.867029698;0.874601973;0.880953792;0.887745927;0.892481886;0.897611185;0.903675104;0.907731492;0.909543417;0.912511095;0.913297315;0.915259922;0.915069639;0.912727239;0.911560335;0.908215117;0.905256432;0.899771444;0.89484149;0.889152772;0.883383993;0.877399684;0.871251125;0.86244784;0.854242328;0.846473003;0.837513079;0.829808187;0.820893007;0.813160993;0.804188283;0.795656403;0.787201723;0.779120715;0.772057025;0.763625384;0.756149461;0.749608508;0.742999513;0.736742969;0.730585523;0.723998877;0.718103094;0.712170443;0.707919273;0.704699292;0.700227523;0.697703808;0.693937218;0.691132664;0.689261782;0.684930454;0.684884554;0.682380902;0.684108053;0.683379988;0.683538931;0.681242699;0.683170646;0.684058433;0.686366024;0.687634526;0.689817099;0.692939857;0.697034219;0.698590018;0.704702443;0.708268432;0.712884318;0.717723471;0.722652138;0.729706968;0.735073923;0.741692213;0.748451393;0.755333616;0.763155989;0.769581192;0.778349456;0.787810472;0.794953359;0.803181357;0.812537994;0.820663013;0.829986313;0.838109822;0.847502507;0.855716383;0.862727682;0.871081656;0.878229742;0.884564034;0.893033522;0.899081168;0.902801839;0.907635439;0.912518592;0.915421587;0.918908759;0.918334369;157.0578229;8;0.273;2.427984129;0.747731397;6.592757835;-1.778333333;;0.112877307;42.5
0.916907194;0.918256747;0.917455335;0.914478098;0.912661787;0.908611594;0.905684976;0.900426949;0.894402814;0.889140191;0.882626483;0.874907511;0.866026882;0.858468253;0.849737369;0.839841513;0.831184971;0.823716101;0.812768504;0.805078484;0.796231303;0.788446952;0.779326149;0.77119632;0.763697175;0.754932594;0.747583642;0.741544035;0.734916899;0.729221167;0.722941772;0.717809366;0.711904569;0.707173611;0.701670483;0.698386183;0.697154343;0.69229956;0.689576199;0.68888065;0.68572751;0.68682333;0.685468698;0.685001546;0.685422291;0.683391734;0.685588095;0.688696346;0.689343542;0.690898679;0.693380725;0.696813913;0.701234257;0.703119913;0.709592688;0.713527944;0.718531748;0.724672086;0.728131508;0.736679764;0.742544358;0.74969833;0.757065505;0.764201394;0.772294392;0.779501489;0.789093568;0.796794966;0.805354957;0.813954371;0.823117562;0.832241633;0.839573539;0.848139033;0.858002482;0.865374546;0.871691071;0.879542721;0.885608379;0.892010866;0.897096905;0.9021512;0.906186237;0.907977436;0.910920018;0.911678926;0.913613498;0.913392759;0.911017877;0.90981618;0.906432343;0.902966253;0.899721526;0.892933778;0.887955195;0.881161017;0.875344247;0.869039924;0.861125988;0.852028618;0.84425449;0.835287605;0.82757261;0.818645213;0.810898593;0.801909941;0.794035798;0.786555428;0.776775682;0.769687374;0.763584197;0.753716111;0.749016068;0.741450848;0.735207573;0.727998534;0.722470002;0.715984568;0.711585221;0.706392648;0.703171182;0.697403842;0.696163732;0.692388477;0.689573306;0.687691916;0.686441817;0.683285976;0.68076227;0.682469649;0.681722105;0.681855559;0.682344314;0.681434651;0.684231493;0.684566711;0.685798088;0.687940479;0.691022483;0.695069571;0.698881599;0.702635044;0.706144202;0.710697096;0.716350295;0.722831149;0.727298426;0.7327516;0.740206993;0.746963199;0.753026314;0.762675377;0.769586081;0.776981591;0.785397634;0.794012679;0.8030742;0.810008866;0.82049921;0.827358001;0.8374696;0.844755447;0.852904672;0.862391059;0.869075444;0.877815208;0.883655263;0.890896848;0.897561501;0.901370254;0.906076886;0.91181908;0.914669147;0.917272622;0.916668182;158.0578125;8;0.273;2.413663208;0.747272727;6.771329527;-1.77;;0.113547039;42.5
0.921828037;0.923044081;0.920507621;0.919018648;0.917023018;0.912931426;0.907346328;0.901832605;0.896781523;0.89000508;0.882942815;0.875073342;0.86823752;0.858345445;0.84947617;0.841864914;0.833060657;0.823060227;0.814237985;0.804172642;0.79520371;0.787298681;0.778058809;0.769810845;0.762029615;0.753801217;0.745973848;0.739606468;0.732935035;0.727116512;0.720753604;0.715540515;0.711408866;0.704739937;0.701107295;0.698078111;0.694476039;0.691828406;0.68672486;0.685940197;0.683870381;0.683699825;0.682244276;0.68167773;0.681991909;0.683191649;0.681933971;0.684916728;0.685438628;0.690268045;0.692636409;0.695953147;0.696788304;0.702015051;0.707310649;0.712150088;0.717013814;0.722998539;0.727531877;0.734677278;0.740360356;0.747734883;0.755659515;0.76324548;0.772451087;0.780176705;0.790143177;0.797989479;0.806161983;0.814636517;0.824255924;0.832665868;0.842299929;0.850754144;0.860506922;0.869104677;0.876527511;0.882731082;0.890311638;0.896649639;0.901683489;0.905322905;0.910337125;0.913543955;0.916327346;0.916932627;0.918719476;0.918357577;0.915848529;0.914519241;0.911015132;0.908667289;0.904082604;0.897196504;0.89148899;0.886596214;0.87935303;0.87195838;0.86385145;0.857082495;0.849103789;0.839949916;0.832054059;0.822958018;0.812661112;0.80353745;0.795534832;0.788612446;0.779323604;0.770814705;0.76251717;0.756345992;0.747938765;0.739781405;0.733273576;0.728170335;0.722912496;0.717570332;0.712084371;0.70769352;0.701278727;0.698443583;0.693587345;0.689730586;0.686837452;0.684865635;0.683807187;0.683628081;0.681012511;0.679278685;0.678429134;0.678460782;0.679369977;0.681164036;0.680496474;0.68408427;0.685206298;0.687239623;0.690203383;0.694133296;0.696361126;0.701447166;0.70482354;0.709236496;0.714740527;0.721403366;0.725643801;0.73450279;0.739495428;0.747715586;0.753568389;0.759787202;0.768435549;0.778070117;0.786368184;0.793356855;0.803801821;0.81061174;0.820974116;0.830133762;0.838089508;0.84730801;0.855345267;0.86472171;0.872251455;0.879923318;0.885929536;0.894233044;0.900111543;0.905898725;0.911695715;0.914111472;0.917685972;0.919089458;0.921677323;159.0578046;8;0.273;2.431357153;0.73960217;6.621709103;-1.763333333;;0.112720712;42.5
0.916815692;0.918002058;0.917037087;0.914139613;0.911919259;0.910483129;0.904613748;0.900832583;0.894837692;0.888017234;0.881920319;0.87404317;0.866097873;0.857296969;0.848413769;0.840787509;0.831969734;0.821959252;0.813116659;0.803161247;0.795629896;0.786125791;0.779223915;0.768594938;0.762464842;0.753568173;0.747083449;0.739941451;0.734023148;0.727398006;0.721010837;0.715769982;0.711618405;0.704928108;0.702842829;0.698225816;0.694601162;0.691938032;0.690205109;0.68688083;0.686104544;0.683735262;0.6842105;0.685013002;0.684686391;0.683161013;0.685234596;0.686995047;0.688739432;0.69016597;0.69251644;0.695812488;0.700091326;0.704501752;0.708151064;0.711927223;0.717215148;0.722727347;0.729880373;0.734726601;0.74143217;0.749002727;0.757459486;0.765046012;0.772419097;0.780373409;0.788944778;0.797573948;0.805906705;0.815743302;0.822953659;0.831333444;0.840933139;0.849349865;0.859063327;0.867290748;0.874996377;0.881151526;0.887687369;0.892271341;0.899936213;0.903082734;0.906957261;0.911901584;0.911365974;0.915303972;0.91373582;0.913352841;0.914152573;0.912797268;0.909265674;0.906226359;0.900506286;0.895348756;0.890486822;0.883468041;0.877834933;0.870934062;0.862822721;0.853535538;0.84558071;0.838889388;0.82855573;0.821869125;0.811562769;0.804800013;0.796771002;0.787464068;0.779213444;0.770647328;0.763392723;0.755761417;0.747659841;0.740895641;0.733613181;0.728485249;0.723996089;0.717832395;0.712322166;0.707907628;0.704531853;0.698613829;0.697233482;0.693319866;0.690370392;0.688359636;0.683882543;0.6837011;0.683392558;0.682640753;0.681772314;0.68178518;0.682682004;0.68112237;0.683795557;0.684006659;0.68851144;0.690230407;0.691985716;0.693980551;0.698888962;0.701253951;0.706914947;0.712573689;0.716544212;0.721114453;0.728985326;0.734161264;0.740567582;0.748306905;0.753324142;0.76099503;0.769620835;0.776876896;0.785155054;0.79448437;0.802539356;0.811714336;0.819652476;0.828779134;0.836700254;0.845879565;0.853876591;0.861689176;0.868784201;0.877052355;0.884373572;0.891060028;0.896822336;0.902082517;0.906734319;0.911255295;0.912719856;0.917446849;0.916679605;160.0578001;8;0.271;2.418861381;0.747272727;6.57866135;-1.783333333;;0.113303024;42.5
0.916854046;0.918113221;0.917221182;0.91415321;0.912248367;0.908106228;0.905089398;0.899740835;0.894331228;0.888712984;0.879804845;0.8745466;0.865592787;0.857949991;0.849133267;0.83915518;0.830418018;0.822869631;0.814091232;0.804070666;0.796186079;0.787286228;0.780444884;0.76988049;0.763244335;0.754399707;0.748560111;0.740869789;0.735631611;0.728414167;0.72207278;0.716877078;0.712765051;0.707927825;0.704075942;0.699503983;0.695924397;0.693304798;0.691616683;0.689465235;0.687609503;0.685292905;0.687207242;0.686672747;0.683692473;0.684930728;0.687067845;0.686745311;0.690700414;0.692196236;0.694618766;0.697994531;0.701539161;0.704185256;0.709420479;0.714469422;0.719416519;0.724629951;0.729683702;0.73736952;0.743166454;0.750246829;0.75846377;0.764297256;0.77125265;0.780178042;0.789889184;0.796827188;0.806296286;0.814815086;0.822087633;0.830530279;0.840193964;0.848674518;0.85596686;0.864560637;0.871967622;0.88041548;0.885703817;0.892008673;0.896400635;0.900583073;0.905533287;0.908310097;0.911163791;0.911833928;0.913678642;0.913368036;0.910903428;0.909612497;0.906141064;0.903302048;0.899251863;0.893566446;0.887990586;0.881774735;0.875585059;0.868796981;0.860793017;0.854112769;0.846223118;0.837145179;0.829326026;0.82029864;0.812458112;0.803377049;0.795421301;0.786447462;0.780352553;0.771324344;0.763727545;0.757085402;0.748489674;0.742348362;0.735115356;0.729452344;0.725509698;0.718884883;0.713419658;0.709044832;0.705713334;0.69983861;0.698500397;0.694627642;0.691725389;0.689756913;0.688705085;0.685192645;0.685649644;0.684232643;0.683413595;0.683481799;0.684435607;0.682931866;0.685669815;0.685944468;0.687115378;0.690686557;0.692477304;0.696214581;0.701075783;0.70366358;0.707574407;0.711607842;0.717289644;0.723955149;0.728019909;0.734332666;0.74170822;0.747580094;0.756715359;0.763034898;0.77077869;0.778101039;0.786439648;0.794002416;0.80349057;0.81082337;0.821231341;0.82801323;0.837940045;0.845241665;0.85330636;0.860889463;0.869969931;0.876397259;0.883692691;0.890839239;0.896676004;0.901713536;0.906437865;0.908925994;0.912567122;0.914030572;0.916671748;161.0577953;8;0.272;2.414947771;0.749090909;6.577866807;-1.768333333;;0.113486641;42.5
0.915356764;0.916427935;0.915522281;0.914290314;0.910512929;0.907922832;0.903309918;0.89851153;0.893626879;0.886848083;0.879919201;0.872135091;0.865680997;0.855562454;0.849199421;0.839211182;0.830465899;0.820522268;0.811746531;0.804092788;0.795161033;0.787287311;0.778081554;0.769867797;0.761275313;0.753924554;0.746129613;0.73920842;0.733151586;0.726628917;0.720311575;0.715136677;0.711046699;0.705248418;0.702388372;0.697826368;0.694255754;0.691643112;0.689960697;0.686377337;0.685957173;0.683635315;0.684539442;0.683977626;0.682016892;0.683248055;0.685369763;0.68503314;0.688970927;0.690445867;0.692847873;0.696195842;0.70053026;0.702589553;0.708705249;0.712541604;0.717445018;0.723474816;0.729739584;0.735628654;0.742375429;0.749988971;0.756394483;0.765541783;0.773319313;0.781858829;0.787819665;0.798866657;0.806270662;0.814780142;0.824439448;0.83289;0.842564246;0.851059748;0.858369302;0.866983002;0.874415854;0.882287856;0.888211825;0.894556666;0.899589148;0.904424095;0.908347496;0.910029603;0.912866401;0.913684168;0.915352568;0.915032201;0.913832495;0.911263824;0.910589624;0.905462176;0.900896028;0.897443899;0.890867446;0.883907178;0.87833461;0.871491941;0.863435123;0.856707601;0.848776981;0.839663403;0.831811341;0.822754933;0.814888576;0.805785866;0.796849646;0.788555499;0.780360585;0.773184736;0.76464641;0.7570677;0.75042292;0.743072058;0.736694157;0.731109033;0.72371493;0.718445191;0.714573851;0.70901081;0.704003377;0.701680632;0.696817485;0.692958394;0.690059767;0.688099764;0.687049894;0.684273675;0.684286151;0.682572572;0.681750758;0.681810828;0.682753221;0.684588491;0.683962387;0.68688111;0.688775768;0.690865337;0.693897777;0.695188639;0.699362949;0.702729351;0.707658018;0.713350915;0.717358897;0.721904347;0.727863815;0.735105061;0.741595108;0.747609698;0.75438812;0.762107565;0.768424179;0.778092862;0.78642799;0.793451104;0.801554327;0.810780897;0.819369553;0.82795107;0.835927375;0.845163032;0.85321461;0.86259793;0.868284084;0.87781599;0.883553866;0.890504944;0.896452517;0.900928182;0.904793493;0.910633152;0.913843039;0.915709214;0.916940236;162.0577817;8;0.273;2.420372545;0.745916515;6.561711574;-1.773333333;;0.113232283;42.5
